media_source,date,country_code,earnings,cost
Facebook Ads,2020-08-09,MX,80.42,102.03
Facebook Ads,2020-08-09,PL,130.86,62.53
Facebook Ads,2020-08-09,RU,95.41,333.0
Facebook Ads,2020-08-09,US,1719.45,2242.19
Facebook Ads,2020-08-10,BR,87.41,100.73
Facebook Ads,2020-08-10,CA,77.92,174.37
Facebook Ads,2020-08-10,DE,37.96,38.66
Facebook Ads,2020-08-10,GB,0.0,60.58
Facebook Ads,2020-08-10,HK,105.43,125.3
Facebook Ads,2020-08-10,MX,97.4,119.75
Facebook Ads,2020-08-10,PL,40.46,55.66
Facebook Ads,2020-08-10,RU,96.41,275.42
Facebook Ads,2020-08-10,US,1933.14,2364.23
Facebook Ads,2020-08-11,BR,147.35,134.4
Facebook Ads,2020-08-11,CA,152.39000000000001,190.69
Facebook Ads,2020-08-11,DE,20.48,38.27
Facebook Ads,2020-08-11,GB,0.0,71.49
Facebook Ads,2020-08-11,HK,10.49,54.6
Facebook Ads,2020-08-11,MX,36.46,141.5
Facebook Ads,2020-08-11,PL,50.95,48.0
Facebook Ads,2020-08-11,RU,21.98,123.41
Facebook Ads,2020-08-11,US,2739.9300000000003,2662.1
Facebook Ads,2020-08-12,BR,139.4,160.16
Facebook Ads,2020-08-12,CA,70.93,135.16
Facebook Ads,2020-08-12,DE,40.96,37.92
Facebook Ads,2020-08-12,GB,0.0,81.77
Facebook Ads,2020-08-12,HK,68.93,76.33
Facebook Ads,2020-08-12,MX,92.9,137.97
Facebook Ads,2020-08-12,PL,64.43,69.63
Facebook Ads,2020-08-12,RU,103.44,116.84
Facebook Ads,2020-08-12,US,2731.69,2566.67
Facebook Ads,2020-08-13,BR,190.84,198.99
Facebook Ads,2020-08-13,CA,98.9,134.82
Facebook Ads,2020-08-13,DE,60.44,37.01
Facebook Ads,2020-08-13,GB,0.0,41.76
Facebook Ads,2020-08-13,HK,38.96,48.79
Facebook Ads,2020-08-13,MX,81.46000000000001,136.92
Facebook Ads,2020-08-13,PL,49.95,86.5
Facebook Ads,2020-08-13,RU,137.36,129.62
Facebook Ads,2020-08-13,US,2594.2200000000003,2526.58
Facebook Ads,2020-08-14,BR,117.38,132.69
Facebook Ads,2020-08-14,CA,107.43,115.68
Facebook Ads,2020-08-14,DE,40.46,33.36
Facebook Ads,2020-08-14,GB,0.0,42.74
Facebook Ads,2020-08-14,HK,139.44,161.43
Facebook Ads,2020-08-14,MX,98.9,141.0
Facebook Ads,2020-08-14,PL,46.45,47.4
Facebook Ads,2020-08-14,RU,207.33,398.39
Facebook Ads,2020-08-14,US,1914.94,2070.29
Facebook Ads,2020-08-15,BR,82.91,142.97
Facebook Ads,2020-08-15,CA,186.39000000000001,93.94
Facebook Ads,2020-08-15,DE,50.49,39.8
Facebook Ads,2020-08-15,GB,0.0,34.73
Facebook Ads,2020-08-15,HK,159.38,87.58
Facebook Ads,2020-08-15,MX,87.41,157.08
Facebook Ads,2020-08-15,PL,41.46,47.01
Facebook Ads,2020-08-15,RU,167.41,251.01
Facebook Ads,2020-08-15,US,1966.47,2104.29
Facebook Ads,2020-08-16,BR,236.34,241.9
Facebook Ads,2020-08-16,CA,111.42,102.49
Facebook Ads,2020-08-16,DE,26.97,66.85
Facebook Ads,2020-08-16,GB,0.0,116.1
Facebook Ads,2020-08-16,HK,69.43,71.24
Facebook Ads,2020-08-16,MX,71.43,142.84
Facebook Ads,2020-08-16,PL,198.38,90.42
Facebook Ads,2020-08-16,RU,137.36,223.85
Facebook Ads,2020-08-16,US,1906.25,1428.43
Facebook Ads,2020-08-17,BR,101.94,183.34
Facebook Ads,2020-08-17,CA,89.41,166.85
Facebook Ads,2020-08-17,DE,29.97,73.6
Facebook Ads,2020-08-17,GB,0.0,58.43
Facebook Ads,2020-08-17,HK,216.9,115.43
Facebook Ads,2020-08-17,MX,138.36,149.55
Facebook Ads,2020-08-17,PL,62.44,95.84
Facebook Ads,2020-08-17,RU,252.33,312.21
Facebook Ads,2020-08-17,US,2414.4,2507.23
Facebook Ads,2020-08-18,BR,256.82,245.33
Facebook Ads,2020-08-18,CA,84.41,144.66
Facebook Ads,2020-08-18,DE,18.48,74.08
Facebook Ads,2020-08-18,GB,0.0,96.03
Facebook Ads,2020-08-18,HK,36.96,130.21
Facebook Ads,2020-08-18,MX,125.41,135.5
Facebook Ads,2020-08-18,Organic/Unknown,0.0,0.0
Facebook Ads,2020-08-18,PL,52.45,83.62
Facebook Ads,2020-08-18,RU,187.4,597.58
Facebook Ads,2020-08-18,US,2384.46,2181.37
Facebook Ads,2020-08-19,BR,188.89000000000001,198.72
Facebook Ads,2020-08-19,CA,80.42,195.06
Facebook Ads,2020-08-19,DE,62.94,88.21
Facebook Ads,2020-08-19,GB,0.0,109.16
Facebook Ads,2020-08-19,HK,88.45,238.07
Facebook Ads,2020-08-19,MX,81.91,141.07
Facebook Ads,2020-08-19,PL,94.9,119.56
Facebook Ads,2020-08-19,RU,147.9,637.07
Facebook Ads,2020-08-19,US,2568.15,2531.69
Facebook Ads,2020-08-20,BR,142.35,155.18
Facebook Ads,2020-08-20,CA,96.9,163.79
Facebook Ads,2020-08-20,DE,121.92,76.64
Facebook Ads,2020-08-20,GB,0.0,73.74
Facebook Ads,2020-08-20,HK,46.95,162.08
Facebook Ads,2020-08-20,MX,19.98,140.68
Facebook Ads,2020-08-20,PL,38.46,98.55
Facebook Ads,2020-08-20,RU,241.3,385.87
Facebook Ads,2020-08-20,US,2373.33,2143.66
Facebook Ads,2020-08-21,BR,124.87,153.66
Facebook Ads,2020-08-21,CA,161.42000000000002,167.67
Facebook Ads,2020-08-21,DE,39.46,89.92
Facebook Ads,2020-08-21,GB,0.0,99.22
Facebook Ads,2020-08-21,HK,188.39000000000001,175.9
Facebook Ads,2020-08-21,MX,91.91,111.67
Facebook Ads,2020-08-21,PL,49.95,70.44
Facebook Ads,2020-08-21,RU,150.85,436.4
Facebook Ads,2020-08-21,US,2114.15,1946.38
Facebook Ads,2020-08-22,BR,123.37,227.0
Facebook Ads,2020-08-22,CA,116.92,181.68
Facebook Ads,2020-08-22,DE,19.98,114.63
Facebook Ads,2020-08-22,GB,0.0,141.78
Facebook Ads,2020-08-22,HK,49.95,144.84
Facebook Ads,2020-08-22,MX,127.41,100.64
Facebook Ads,2020-08-22,PL,91.45,73.8
Facebook Ads,2020-08-22,RU,78.92,500.32
Facebook Ads,2020-08-22,US,1864.8600000000001,1706.73
Facebook Ads,2020-08-23,BR,371.79,653.75
Facebook Ads,2020-08-23,CA,59.44,211.67
Facebook Ads,2020-08-23,DE,35.96,172.1
Facebook Ads,2020-08-23,GB,0.0,356.91
Facebook Ads,2020-08-23,HK,159.92000000000002,203.94
Facebook Ads,2020-08-23,MX,91.91,91.49
Facebook Ads,2020-08-23,PL,140.4,158.17
Facebook Ads,2020-08-23,RU,117.39,856.43
Facebook Ads,2020-08-23,US,1828.3700000000001,1263.81
Facebook Ads,2020-08-24,BR,108.93,250.78
Facebook Ads,2020-08-24,CA,204.88,221.67
Facebook Ads,2020-08-24,DE,109.43,199.78
Facebook Ads,2020-08-24,GB,0.0,319.51
Facebook Ads,2020-08-24,HK,42.46,158.28
Facebook Ads,2020-08-24,MX,104.89,89.75
Facebook Ads,2020-08-24,PL,59.44,136.37
Facebook Ads,2020-08-24,RU,241.8,424.34
Facebook Ads,2020-08-24,US,2184.32,1319.9
Facebook Ads,2020-08-25,BR,136.36,116.72
Facebook Ads,2020-08-25,CA,98.9,184.71
Facebook Ads,2020-08-25,DE,19.48,111.43
Facebook Ads,2020-08-25,GB,0.0,173.76
Facebook Ads,2020-08-25,HK,50.45,87.78
Facebook Ads,2020-08-25,MX,66.43,77.45
Facebook Ads,2020-08-25,PL,50.95,85.69
Facebook Ads,2020-08-25,RU,192.85,190.47
Facebook Ads,2020-08-25,US,2171.42,1142.35
Facebook Ads,2020-08-26,BR,95.4,84.37
Facebook Ads,2020-08-26,CA,61.44,123.55
Facebook Ads,2020-08-26,DE,58.94,71.12
Facebook Ads,2020-08-26,GB,0.0,73.71
Facebook Ads,2020-08-26,HK,122.41,68.72
Facebook Ads,2020-08-26,MX,67.93,46.13
Facebook Ads,2020-08-26,PL,208.37,66.3
Facebook Ads,2020-08-26,RU,162.83,114.72
Facebook Ads,2020-08-26,US,2404.14,1042.39
Facebook Ads,2020-08-27,BR,141.85,90.77
Facebook Ads,2020-08-27,CA,173.87,131.85
Facebook Ads,2020-08-27,DE,60.94,64.88
Facebook Ads,2020-08-27,GB,0.0,72.97
Facebook Ads,2020-08-27,HK,56.44,89.02
Facebook Ads,2020-08-27,MX,68.93,53.24
Facebook Ads,2020-08-27,PL,45.95,66.69
Facebook Ads,2020-08-27,RU,228.85,112.91
Facebook Ads,2020-08-27,US,2577.7000000000003,1038.98
Facebook Ads,2020-08-28,BR,103.39,147.6
Facebook Ads,2020-08-28,CA,120.42,94.38
Facebook Ads,2020-08-28,DE,47.95,31.19
Facebook Ads,2020-08-28,GB,0.0,37.73
Facebook Ads,2020-08-28,HK,63.93,30.77
Facebook Ads,2020-08-28,MX,99.4,93.78
Facebook Ads,2020-08-28,PL,58.94,38.72
Facebook Ads,2020-08-28,RU,104.89,123.09
Facebook Ads,2020-08-28,US,1834.21,1026.41
Facebook Ads,2020-08-29,BR,133.36,119.97
Facebook Ads,2020-08-29,CA,135.4,133.97
Facebook Ads,2020-08-29,DE,20.48,67.11
Facebook Ads,2020-08-29,GB,0.0,54.41
Facebook Ads,2020-08-29,HK,76.42,50.95
Facebook Ads,2020-08-29,MX,120.42,99.15
Facebook Ads,2020-08-29,PL,51.95,66.4
Facebook Ads,2020-08-29,RU,123.87,158.23
Facebook Ads,2020-08-29,US,1631.93,894.28
Facebook Ads,2020-08-30,BR,243.75,135.12
Facebook Ads,2020-08-30,CA,82.41,73.64
Facebook Ads,2020-08-30,DE,46.95,43.62
Facebook Ads,2020-08-30,GB,0.0,39.64
Facebook Ads,2020-08-30,HK,49.45,56.98
Facebook Ads,2020-08-30,MX,151.89,86.71
Facebook Ads,2020-08-30,PL,67.93,36.11
Facebook Ads,2020-08-30,RU,283.75,99.88
Facebook Ads,2020-08-30,US,1651.42,621.64
Facebook Ads,2020-08-31,BR,120.42,125.72
Facebook Ads,2020-08-31,CA,122.38,199.64
Facebook Ads,2020-08-31,DE,79.42,89.93
Facebook Ads,2020-08-31,GB,0.0,99.76
Facebook Ads,2020-08-31,HK,269.35,53.69
Facebook Ads,2020-08-31,MX,114.88,90.49
Facebook Ads,2020-08-31,PL,65.93,61.95
Facebook Ads,2020-08-31,RU,154.84,98.87
Facebook Ads,2020-08-31,US,2063.54,1165.87
Facebook Ads,2020-09-01,BR,144.35,109.59
Facebook Ads,2020-09-01,CA,128.87,157.41
Facebook Ads,2020-09-01,DE,28.47,39.45
Facebook Ads,2020-09-01,GB,0.0,50.51
Facebook Ads,2020-09-01,HK,80.42,35.83
Facebook Ads,2020-09-01,MX,56.94,68.52
Facebook Ads,2020-09-01,PL,50.45,44.34
Facebook Ads,2020-09-01,RU,298.78000000000003,105.32
Facebook Ads,2020-09-01,US,2237.03,1254.69
Facebook Ads,2020-09-02,BR,112.38,115.84
Facebook Ads,2020-09-02,CA,121.42,139.71
Facebook Ads,2020-09-02,DE,77.92,24.28
Facebook Ads,2020-09-02,GB,0.0,32.68
Facebook Ads,2020-09-02,HK,78.46000000000001,24.47
Facebook Ads,2020-09-02,MX,95.4,55.69
Facebook Ads,2020-09-02,PL,96.4,42.15
Facebook Ads,2020-09-02,RU,102.89,89.54
Facebook Ads,2020-09-02,US,2448.19,1215.66
Facebook Ads,2020-09-03,BR,220.81,160.16
Facebook Ads,2020-09-03,CA,111.89,116.56
Facebook Ads,2020-09-03,DE,48.95,37.67
Facebook Ads,2020-09-03,GB,0.0,45.65
Facebook Ads,2020-09-03,HK,37.96,27.85
Facebook Ads,2020-09-03,MX,79.92,53.86
Facebook Ads,2020-09-03,PL,39.46,38.99
Facebook Ads,2020-09-03,RU,164.87,79.88
Facebook Ads,2020-09-03,US,2277.41,1307.59
Facebook Ads,2020-09-04,BR,103.39,230.94
Facebook Ads,2020-09-04,CA,118.38,94.03
Facebook Ads,2020-09-04,DE,27.97,42.67
Facebook Ads,2020-09-04,GB,0.0,39.05
Facebook Ads,2020-09-04,HK,56.44,32.7
Facebook Ads,2020-09-04,MX,117.38,69.1
Facebook Ads,2020-09-04,PL,29.97,43.01
Facebook Ads,2020-09-04,RU,171.32,85.07
Facebook Ads,2020-09-04,US,1976.15,1317.13
Facebook Ads,2020-09-05,BR,304.27,266.22
Facebook Ads,2020-09-05,CA,66.93,59.27
Facebook Ads,2020-09-05,DE,10.49,32.85
Facebook Ads,2020-09-05,GB,0.0,52.63
Facebook Ads,2020-09-05,HK,58.94,23.98
Facebook Ads,2020-09-05,MX,59.94,61.1
Facebook Ads,2020-09-05,PL,17.98,33.7
Facebook Ads,2020-09-05,RU,69.93,116.26
Facebook Ads,2020-09-05,US,1711.45,1417.47
Facebook Ads,2020-09-06,BR,256.28000000000003,320.72
Facebook Ads,2020-09-06,CA,93.9,97.03
Facebook Ads,2020-09-06,DE,68.93,71.41
Facebook Ads,2020-09-06,GB,0.0,91.06
Facebook Ads,2020-09-06,HK,101.4,59.21
Facebook Ads,2020-09-06,MX,91.95,68.2
Facebook Ads,2020-09-06,PL,78.92,72.48
Facebook Ads,2020-09-06,RU,303.78000000000003,218.09
Facebook Ads,2020-09-06,US,1875.95,1447.62
Facebook Ads,2020-09-07,BR,136.91,260.57
Facebook Ads,2020-09-07,CA,170.37,142.2
Facebook Ads,2020-09-07,DE,111.43,59.4
Facebook Ads,2020-09-07,GB,0.0,105.74
Facebook Ads,2020-09-07,HK,110.43,119.19
Facebook Ads,2020-09-07,MX,107.39,73.73
Facebook Ads,2020-09-07,PL,76.42,124.04
Facebook Ads,2020-09-07,RU,190.85000000000002,226.37
Facebook Ads,2020-09-07,US,2203.56,1495.46
Facebook Ads,2020-09-08,BR,140.36,134.86
Facebook Ads,2020-09-08,CA,252.33,194.04
Facebook Ads,2020-09-08,DE,29.47,81.39
Facebook Ads,2020-09-08,GB,0.0,118.78
Facebook Ads,2020-09-08,HK,99.4,61.53
Facebook Ads,2020-09-08,MX,67.43,80.83
Facebook Ads,2020-09-08,PL,50.95,53.0
Facebook Ads,2020-09-08,RU,169.83,97.36
Facebook Ads,2020-09-08,US,1964.03,1617.0
Facebook Ads,2020-09-09,BR,174.86,137.19
Facebook Ads,2020-09-09,CA,118.92,225.48
Facebook Ads,2020-09-09,DE,50.95,102.23
Facebook Ads,2020-09-09,GB,0.0,103.77
Facebook Ads,2020-09-09,HK,70.97,113.85
Facebook Ads,2020-09-09,MX,128.87,108.18
Facebook Ads,2020-09-09,Organic/Unknown,0.0,0.02
Facebook Ads,2020-09-09,PL,108.39,63.22
Facebook Ads,2020-09-09,RU,96.9,177.23
Facebook Ads,2020-09-09,US,2498.28,2125.92
Facebook Ads,2020-09-10,BR,224.31,114.7
Facebook Ads,2020-09-10,CA,130.91,112.07
Facebook Ads,2020-09-10,DE,41.46,46.84
Facebook Ads,2020-09-10,GB,0.0,118.97
Facebook Ads,2020-09-10,HK,91.45,106.52
Facebook Ads,2020-09-10,MX,78.42,106.96
Facebook Ads,2020-09-10,Organic/Unknown,0.0,0.1
Facebook Ads,2020-09-10,PL,56.44,41.51
Facebook Ads,2020-09-10,RU,139.86,178.12
Facebook Ads,2020-09-10,US,2431.88,1993.88
Facebook Ads,2020-09-11,BR,118.37,62.98
Facebook Ads,2020-09-11,CA,129.41,89.27
Facebook Ads,2020-09-11,DE,39.46,42.11
Facebook Ads,2020-09-11,GB,0.0,80.35
Facebook Ads,2020-09-11,HK,96.44,58.47
Facebook Ads,2020-09-11,MX,139.36,81.8
Facebook Ads,2020-09-11,PL,46.95,34.43
Facebook Ads,2020-09-11,RU,178.81,109.04
Facebook Ads,2020-09-11,US,2088.68,2011.17
Facebook Ads,2020-09-12,BR,379.77,118.2
Facebook Ads,2020-09-12,CA,81.92,110.04
Facebook Ads,2020-09-12,DE,29.47,57.56
Facebook Ads,2020-09-12,GB,0.0,288.51
Facebook Ads,2020-09-12,HK,88.45,80.85
Facebook Ads,2020-09-12,MX,69.93,130.71
Facebook Ads,2020-09-12,PL,18.48,47.37
Facebook Ads,2020-09-12,RU,129.91,127.68
Facebook Ads,2020-09-12,US,1736.93,2063.0
Facebook Ads,2020-09-13,BR,209.83,163.64
Facebook Ads,2020-09-13,CA,68.43,79.28
Facebook Ads,2020-09-13,DE,88.45,41.64
Facebook Ads,2020-09-13,GB,0.0,75.34
Facebook Ads,2020-09-13,HK,227.89000000000001,60.61
Facebook Ads,2020-09-13,MX,72.93,101.85
Facebook Ads,2020-09-13,PL,78.92,61.93
Facebook Ads,2020-09-13,RU,199.8,142.95
Facebook Ads,2020-09-13,US,1746.42,1929.67
Facebook Ads,2020-09-14,BR,207.83,277.56
Facebook Ads,2020-09-14,CA,260.86,167.17
Facebook Ads,2020-09-14,DE,71.43,53.71
Facebook Ads,2020-09-14,GB,0.0,141.37
Facebook Ads,2020-09-14,HK,129.41,97.8
Facebook Ads,2020-09-14,MX,134.86,120.97
Facebook Ads,2020-09-14,PL,76.42,74.8
Facebook Ads,2020-09-14,RU,149.85,153.59
Facebook Ads,2020-09-14,US,2352.88,2171.32
Facebook Ads,2020-09-15,BR,251.33,368.65
Facebook Ads,2020-09-15,CA,201.34,117.1
Facebook Ads,2020-09-15,DE,56.94,34.8
Facebook Ads,2020-09-15,GB,0.0,134.57
Facebook Ads,2020-09-15,HK,106.39,49.03
Facebook Ads,2020-09-15,MX,99.94,102.1
Facebook Ads,2020-09-15,PL,42.46,51.2
Facebook Ads,2020-09-15,RU,258.28000000000003,162.94
Facebook Ads,2020-09-15,US,2351.42,1868.42
Facebook Ads,2020-09-16,BR,148.89,212.35
Facebook Ads,2020-09-16,CA,317.34000000000003,128.18
Facebook Ads,2020-09-16,DE,38.46,42.79
Facebook Ads,2020-09-16,GB,0.0,174.61
Facebook Ads,2020-09-16,HK,20.48,60.4
Facebook Ads,2020-09-16,MX,142.85,124.91
Facebook Ads,2020-09-16,PL,129.37,71.18
Facebook Ads,2020-09-16,RU,220.86,318.78
Facebook Ads,2020-09-16,US,2606.66,2018.6
Facebook Ads,2020-09-17,BR,180.85000000000002,158.86
Facebook Ads,2020-09-17,CA,112.43,88.32
Facebook Ads,2020-09-17,DE,29.97,30.56
Facebook Ads,2020-09-17,GB,0.0,135.17
Facebook Ads,2020-09-17,HK,97.94,41.88
Facebook Ads,2020-09-17,MX,105.89,102.39
Facebook Ads,2020-09-17,PL,49.45,53.69
Facebook Ads,2020-09-17,RU,157.84,190.69
Facebook Ads,2020-09-17,US,2201.41,1851.42
Facebook Ads,2020-09-18,BR,172.36,86.81
Facebook Ads,2020-09-18,CA,80.42,56.32
Facebook Ads,2020-09-18,DE,38.46,14.9
Facebook Ads,2020-09-18,GB,0.0,93.03
Facebook Ads,2020-09-18,HK,45.45,23.41
Facebook Ads,2020-09-18,MX,98.9,54.14
Facebook Ads,2020-09-18,PL,88.95,18.77
Facebook Ads,2020-09-18,RU,208.82,109.59
Facebook Ads,2020-09-18,US,1873.65,1206.4
Facebook Ads,2020-09-19,BR,181.81,53.65
Facebook Ads,2020-09-19,CA,40.46,43.97
Facebook Ads,2020-09-19,DE,47.95,18.19
Facebook Ads,2020-09-19,GB,0.0,54.45
Facebook Ads,2020-09-19,HK,48.45,27.71
Facebook Ads,2020-09-19,MX,79.92,31.41
Facebook Ads,2020-09-19,PL,60.480000000000004,17.27
Facebook Ads,2020-09-19,RU,93.91,107.95
Facebook Ads,2020-09-19,US,1697.97,1206.16
Facebook Ads,2020-09-20,BR,176.82,62.83
Facebook Ads,2020-09-20,CA,106.89,38.68
Facebook Ads,2020-09-20,DE,20.48,23.36
Facebook Ads,2020-09-20,GB,0.0,67.15
Facebook Ads,2020-09-20,HK,57.94,16.85
Facebook Ads,2020-09-20,MX,69.43,35.49
Facebook Ads,2020-09-20,PL,76.42,19.95
Facebook Ads,2020-09-20,RU,191.81,119.15
Facebook Ads,2020-09-20,US,1807.3500000000001,1125.39
Facebook Ads,2020-09-21,BR,169.33,89.5
Facebook Ads,2020-09-21,CA,130.37,102.09
Facebook Ads,2020-09-21,DE,69.93,34.25
Facebook Ads,2020-09-21,GB,0.0,149.4
Facebook Ads,2020-09-21,HK,87.91,36.81
Facebook Ads,2020-09-21,MX,127.87,60.46
Facebook Ads,2020-09-21,PL,58.44,34.34
Facebook Ads,2020-09-21,RU,122.88,116.04
Facebook Ads,2020-09-21,US,2441.78,1316.56
Facebook Ads,2020-09-22,BR,149.85,87.72
Facebook Ads,2020-09-22,CA,158.34,110.92
Facebook Ads,2020-09-22,DE,56.94,33.34
Facebook Ads,2020-09-22,GB,0.0,112.65
Facebook Ads,2020-09-22,HK,164.37,36.2
Facebook Ads,2020-09-22,MX,29.47,78.64
Facebook Ads,2020-09-22,PL,69.93,30.07
Facebook Ads,2020-09-22,RU,151.85,125.1
Facebook Ads,2020-09-22,US,2072.45,1519.61
Facebook Ads,2020-09-23,BR,98.4,82.33
Facebook Ads,2020-09-23,CA,159.38,99.3
Facebook Ads,2020-09-23,DE,80.46000000000001,22.33
Facebook Ads,2020-09-23,GB,0.0,118.66
Facebook Ads,2020-09-23,HK,19.98,29.8
Facebook Ads,2020-09-23,MX,142.35,60.92
Facebook Ads,2020-09-23,PL,86.41,21.53
Facebook Ads,2020-09-23,RU,156.88,115.97
Facebook Ads,2020-09-23,US,2358.7400000000002,1569.93
Facebook Ads,2020-09-24,BR,107.89,69.13
Facebook Ads,2020-09-24,CA,48.45,99.54
Facebook Ads,2020-09-24,DE,39.96,32.35
Facebook Ads,2020-09-24,GB,0.0,108.44
Facebook Ads,2020-09-24,HK,39.96,31.49
Facebook Ads,2020-09-24,MX,110.39,68.18
Facebook Ads,2020-09-24,PL,47.95,25.98
Facebook Ads,2020-09-24,RU,159.84,127.05
Facebook Ads,2020-09-24,US,2226.42,1488.88
Facebook Ads,2020-09-25,BR,122.87,65.91
Facebook Ads,2020-09-25,CA,108.43,84.93
Facebook Ads,2020-09-25,DE,18.48,18.35
Facebook Ads,2020-09-25,GB,0.0,89.21
Facebook Ads,2020-09-25,HK,51.94,19.86
Facebook Ads,2020-09-25,MX,110.39,58.17
Facebook Ads,2020-09-25,PL,97.94,19.93
Facebook Ads,2020-09-25,RU,162.83,161.2
Facebook Ads,2020-09-25,US,1759.22,1438.56
Facebook Ads,2020-09-26,BR,182.81,84.83
Facebook Ads,2020-09-26,CA,50.45,113.63
Facebook Ads,2020-09-26,DE,65.93,28.61
Facebook Ads,2020-09-26,GB,0.0,135.91
Facebook Ads,2020-09-26,HK,47.95,23.16
Facebook Ads,2020-09-26,MX,71.43,53.08
Facebook Ads,2020-09-26,PL,20.48,28.68
Facebook Ads,2020-09-26,RU,113.39,185.63
Facebook Ads,2020-09-26,US,1456.5900000000001,1637.99
Facebook Ads,2020-09-27,BR,302.27,86.96
Facebook Ads,2020-09-27,CA,100.4,92.25
Facebook Ads,2020-09-27,DE,20.48,59.22
Facebook Ads,2020-09-27,GB,0.0,109.4
Facebook Ads,2020-09-27,HK,57.94,35.87
Facebook Ads,2020-09-27,MX,49.95,62.15
Facebook Ads,2020-09-27,PL,75.92,45.81
Facebook Ads,2020-09-27,RU,229.31,204.65
Facebook Ads,2020-09-27,US,1504.54,1166.16
Facebook Ads,2020-09-28,BR,140.36,73.52
Facebook Ads,2020-09-28,CA,146.85,75.06
Facebook Ads,2020-09-28,DE,50.95,39.78
Facebook Ads,2020-09-28,GB,0.0,79.0
Facebook Ads,2020-09-28,HK,37.96,26.93
Facebook Ads,2020-09-28,MX,124.37,44.4
Facebook Ads,2020-09-28,PL,58.94,30.2
Facebook Ads,2020-09-28,RU,123.88,180.23
Facebook Ads,2020-09-28,US,2068.4,1230.45
Facebook Ads,2020-09-29,BR,159.34,83.29
Facebook Ads,2020-09-29,CA,180.86,76.1
Facebook Ads,2020-09-29,DE,67.93,44.42
Facebook Ads,2020-09-29,GB,0.0,117.29
Facebook Ads,2020-09-29,HK,111.88,15.24
Facebook Ads,2020-09-29,MX,58.94,67.47
Facebook Ads,2020-09-29,PL,49.95,28.15
Facebook Ads,2020-09-29,RU,159.84,162.95
Facebook Ads,2020-09-29,US,2152.42,1362.18
Facebook Ads,2020-09-30,BR,87.95,98.69
Facebook Ads,2020-09-30,CA,59.94,82.13
Facebook Ads,2020-09-30,DE,20.48,35.94
Facebook Ads,2020-09-30,GB,0.0,184.01
Facebook Ads,2020-09-30,HK,10.49,19.34
Facebook Ads,2020-09-30,MX,19.98,88.0
Facebook Ads,2020-09-30,PL,37.96,18.09
Facebook Ads,2020-09-30,RU,38.46,98.08
Facebook Ads,2020-09-30,US,931.54,1463.22
Google Ads,2020-07-01,Organic/Unknown,0.0,0.0
Google Ads,2020-07-02,Organic/Unknown,0.0,0.0
Google Ads,2020-07-03,Organic/Unknown,0.0,0.0
Google Ads,2020-07-04,Organic/Unknown,0.0,0.0
Google Ads,2020-07-05,Organic/Unknown,0.0,0.0
Google Ads,2020-07-05,US,0.0,0.0
Google Ads,2020-07-06,Organic/Unknown,0.0,1.16
Google Ads,2020-07-07,Organic/Unknown,0.0,5.4
Google Ads,2020-07-08,Organic/Unknown,0.0,21.36
Google Ads,2020-07-09,Organic/Unknown,0.0,15.11
Google Ads,2020-07-10,Organic/Unknown,0.0,23.39
Google Ads,2020-07-11,Organic/Unknown,0.0,22.63
Google Ads,2020-07-12,Organic/Unknown,0.0,8.06
Google Ads,2020-07-13,Organic/Unknown,0.0,3.66
Google Ads,2020-07-14,Organic/Unknown,0.0,7.06
Google Ads,2020-07-15,Organic/Unknown,0.0,13.36
Google Ads,2020-07-16,Organic/Unknown,0.0,12.65
Google Ads,2020-07-17,Organic/Unknown,0.0,9.06
Google Ads,2020-07-18,Organic/Unknown,0.0,9.61
Google Ads,2020-07-19,CA,0.5,0.0
Google Ads,2020-07-19,Organic/Unknown,0.0,9.86
Google Ads,2020-07-20,Organic/Unknown,0.0,23.16
Google Ads,2020-07-21,Organic/Unknown,0.0,39.07
Google Ads,2020-07-21,US,49.99,0.0
Google Ads,2020-07-22,Organic/Unknown,0.0,80.66
Google Ads,2020-07-22,US,0.0,0.0
Google Ads,2020-07-23,Organic/Unknown,0.0,133.37
Google Ads,2020-07-24,Organic/Unknown,0.0,185.17
Google Ads,2020-07-25,Organic/Unknown,0.0,173.68
Google Ads,2020-07-26,CA,0.0,0.0
Google Ads,2020-07-26,Organic/Unknown,0.0,152.33
Google Ads,2020-07-26,US,0.0,0.0
Google Ads,2020-07-27,Organic/Unknown,0.0,170.95
Google Ads,2020-07-27,US,0.5,0.0
Google Ads,2020-07-28,Organic/Unknown,0.0,65.48
Google Ads,2020-07-29,Organic/Unknown,0.0,0.49
Google Ads,2020-07-30,Organic/Unknown,0.0,0.82
Google Ads,2020-07-31,Organic/Unknown,0.0,2.64
Google Ads,2020-08-01,Organic/Unknown,0.0,2.23
Google Ads,2020-08-01,US,0.0,0.0
Google Ads,2020-08-02,Organic/Unknown,0.0,1.38
Google Ads,2020-08-03,Organic/Unknown,0.0,1.16
Google Ads,2020-08-03,US,9.99,0.0
Google Ads,2020-08-04,Organic/Unknown,0.0,1.29
Google Ads,2020-08-05,Organic/Unknown,0.0,4.44
Google Ads,2020-08-06,Organic/Unknown,0.0,2.65
Google Ads,2020-08-07,Organic/Unknown,0.0,6.74
Google Ads,2020-08-08,BR,0.0,0.0
Google Ads,2020-08-08,Organic/Unknown,0.0,21.29
Google Ads,2020-08-08,US,0.0,0.0
Google Ads,2020-08-09,Organic/Unknown,0.0,29.07
